store_number,city,zipcode,street,street_number,latitude,longitude,title,subtitle,text,phone,fax,email,store_hours,store_hours_notes,payment,website,distribution,parking,barrier_free,bonus_card,section,service,toilet,default_radius
4907,"St Leger Des Vignes",58300,"St Thibault",,46.8357,3.4661863,,,,,,,,,,,,,,,,,,
4902,Nevers,58000,"6 Bis Rue Du Petit Mouesse",,46.98976,3.1715794,,,,,,,,,,,,,,,,,,
4897,Varennes-Vauzelles,58640,"43Bis Boulevard Camille Dagonneau",,47.010555,3.1506004,,,,,,,,,,,,,,,,,,
4887,Vichy,03200,"20 Rue Des Bartins",,46.135975,3.4247794,,,,,,,,,,,,,,,,,,
4882,Marzy,58180,"58 Rue De Fourchambault",,46.999844,3.106737,,,,,,,,,,,,,,,,,,
4880,Vichy,03700,"6 Rue Du Stade",,46.11489,3.4178343,,,,,,,,,,,,,,,,,,
4872,Avermes,03000,"Lieudit La Rigolée",,46.58256,3.3183384,,,,,,,,,,,,,,,,,,
4867,Charmeil,03110,"12 Route De Saint Pourçain",,46.156303,3.3916373,,,,,,,,,,,,,,,,,,
4857,Saint-Pourçain-Sur-Sioule,03500,"18 Route De Montmarault",,46.311333,3.2863925,,,,,,,,,,,,,,,,,,
4842,Riom,63200,"13 Avenue De Clermont",,45.881287,3.1150033,,,,,,,,,,,,,,,,,,
4840,Saint-Éloy-Les-Mines,63700,"4 Rue Du Puits Du Manoir",,46.16556,2.8327193,,,,,,,,,,,,,,,,,,
4837,Uhart-Cize,64220,"Route De Bayonne, ",,43.164856,-1.2425889,,,,,,,,,,,,,,,,,,
4832,Hendaye,64700,"80-82 Rue De Béhobie",,43.349007,-1.7711387,,,,,,,,,,,,,,,,,,
4827,Saint-Lys,31470,"Lieu-Dit Boutet",,43.512447,1.1995815,,,,,,,,,,,,,,,,,,
4825,Fonsorbes,31470,"2 Avenue Pierre Durand",,43.5487,1.2423688,,,,,,,,,,,,,,,,,,
4822,Colomiers,31770,"23 Chemin De La Salvetat",,43.603443,1.307666,,,,,,,,,,,,,,,,,,
4817,Urrugne,64122,"Route De Socoa",,43.38454,-1.6934134,,,,,,,,,,,,,,,,,,
4815,Tarbes,65310,"100 Avenue Aristide Briand",,43.21608,0.05581318,,,,,,,,,,,,,,,,,,
4812,Mirepeix,64800,"Rue Des Pyrénées",,43.18895,-0.2395847,,,,,,,,,,,,,,,,,,
4810,Léguevin,31490,"23 Route De Toulouse",,43.600212,1.2479677,,,,,,,,,,,,,,,,,,
4802,"Aureilhan - Midi Pyréné",65800,"21 Avenue Jean Jaurès",,43.23692,0.09203,,,,,,,,,,,,,,,,,,
4800,Mauléon,64130,"6239 Avenue De Belzunce",,43.224297,-0.88386846,,,,,,,,,,,,,,,,,,
4797,Tarbes,65000,"2 Chemin Cognac",,43.236557,0.045432713,,,,,,,,,,,,,,,,,,
4793,Saint-Jean-De-Luz,64500,"3 Avenue De Layatz",,43.39909,-1.639343,,,,,,,,,,,,,,,,,,
4792,Tarbes,65000,"111 Rue Alsace Lorraine",,43.25322,0.07167589,,,,,,,,,,,,,,,,,,
4790,"L'Isle-Jourdain (Gers)",32600,"32 Via Motta Di Livenza",,43.6052,1.1003189,,,,,,,,,,,,,,,,,,
4787,Bidart,64210,"853 Rue Harguin Etcheberry",,43.44702,-1.5741109,,,,,,,,,,,,,,,,,,
4783,Idron,64320,"41 Route De Tarbes",,43.299236,-0.30484563,,,,,,,,,,,,,,,,,,
4775,Lons,64140,"Rue Du 8 Mai 1945",,43.314587,-0.41784155,,,,,,,,,,,,,,,,,,
4772,Pau,64000,"230 Avenue Jean Mermoz",,43.321434,-0.3783509,,,,,,,,,,,,,,,,,,
4770,Anglet,64600,"2 Allée De La Clairière",,43.493927,-1.509463,,,,,,,,,,,,,,,,,,
4767,Bayonne,64100,"8 Avenue De Plantoun",,43.49448,-1.457531,,,,,,,,,,,,,,,,,,
4763,Mourenx,64150,"25 Avenue Charles Moureu",,43.38083,-0.61772025,,,,,,,,,,,,,,,,,,
4762,Mirande,32300,"1 Rue De Saint-Martin",,43.508965,0.4009115,,,,,,,,,,,,,,,,,,
4752,Orthez,64300,"107 Rue Léon Blum",,43.4798,-0.74878,,,,,,,,,,,,,,,,,,
4747,Véretz,37270,"Rue Clément Ader",,47.37339,0.81001,,,,,,,,,,,,,,,,,,
4742,Peyrehorade,40300,"254 Route De Bayonne",,43.548164,-1.1145558,,,,,,,,,,,,,,,,,,
4732,Saint-Geours-De-Maremne,40230,"3 Rue Des Artisans",,43.68414,-1.2425287,,,,,,,,,,,,,,,,,,
4727,Castelsarrasin,82100,"1 Impasse De L'Hippodrome",,44.05805,1.0997518,,,,,,,,,,,,,,,,,,
4723,Soustons,40140,"Rue Philip",,43.75044,-1.338039,,,,,,,,,,,,,,,,,,
4718,Fleurance,32500,"10 Avenue Du Corps Franc Pommies",,43.854427,0.6640412,,,,,,,,,,,,,,,,,,
4717,Hagetmau,40700,"Route D'Orthez",,43.640717,-0.61026865,,,,,,,,,,,,,,,,,,
4712,Moissac,82200,"52 Avenue Du Chasselas",,44.10882,1.1026807,,,,,,,,,,,,,,,,,,
4707,Dax,40100,"78 Route De Montfort",,43.70557,-1.0305866,,,,,,,,,,,,,,,,,,
4697,"Valence D'Agen",82400,"Avenue Du Quercy",,44.11539,0.88969576,,,,,,,,,,,,,,,,,,
4682,Mont-De-Marsan,40280,"1751 Avenue Du Président Kennedy",,43.87218,-0.49034154,,,,,,,,,,,,,,,,,,
4673,"Aureilhan - Aquitaine",40200,"51 Route Des Chasseurs",,44.212814,-1.2017125,,,,,,,,,,,,,,,,,,
4672,Saint-Pierre-Sur-Dives,14170,"Ruelle Des Prés",,49.02006,-0.03733,,,,,,,,,,,,,,,,,,
4668,Broglie,27270,"Rue Augustin Fresnel",,49.01362,0.537039,,,,,,,,,,,,,,,,,,
4665,"Étréchy (Cher)",91580,"1 Avenue Du Pont Royal",,48.484863,2.1927028,,,,,,,,,,,,,,,,,,
4663,Commentry,03600,"Rue De La Commune De Paris, ",,46.299374,2.7354858,,,,,,,,,,,,,,,,,,
4658,Muzillac,56190,"Rue De La Noë Du Parc",,47.560047,-2.499961,,,,,,,,,,,,,,,,,,
4650,Saint-Senier-Sous-Avranches,50300,"1 Avenue Du Rocher",,48.678356,-1.3391609,,,,,,,,,,,,,,,,,,
4645,Pontaubault,50300,"Parc De La Baie",,48.6536,-1.35051,,,,,,,,,,,,,,,,,,
4640,Étampes,91150,"48 Avenue Du 8 Mai 1945",,48.441532,2.1465933,,,,,,,,,,,,,,,,,,
4637,Cosne-Cours-Sur-Loire,58200,"5T Avenue Du 85Ème De Ligne",,47.399364,2.9232852,,,,,,,,,,,,,,,,,,
4632,Pontorson,50170,"6 Rue Des Colverts",,48.55915,-1.4922,,,,,,,,,,,,,,,,,,
4628,Falaise,14700,"Rue Michel D'Ornano",,48.90629,-0.2109977,,,,,,,,,,,,,,,,,,
4627,"Le Pouliguen",44510,"38 Avenue Llanwit Major",,47.279026,-2.435357,,,,,,,,,,,,,,,,,,
4622,Guérande,44350,"4 Rue De La Briquerie",,47.325413,-2.4112983,,,,,,,,,,,,,,,,,,
4617,Pleumeleuc,35137,"6 Rue De Galilée",,48.176224,-1.919963,,,,,,,,,,,,,,,,,,
4612,Dreux,28500,"4 Rue De La Briquetterie",,48.73227,1.3442819,,,,,,,,,,,,,,,,,,
4607,Briare,45250,"1 Rue Du Moulin À Vent",,47.656372,2.736278,,,,,,,,,,,,,,,,,,
4602,"La Baule-Escoublac",44500,"73 Place Des Salines",,47.291393,-2.3968017,,,,,,,,,,,,,,,,,,
4592,Montfort-Sur-Meu,35160,"3 Impasse De L'Ébranchoir",,48.138504,-1.9398258,,,,,,,,,,,,,,,,,,
4582,"La Gacilly",56200,"2 Rue De La Châtaigneraie",,47.774193,-2.139601,,,,,,,,,,,,,,,,,,
4573,"Angerville (Essonne)",91670,"15 Avenue De Paris",,48.315693,2.0042963,,,,,,,,,,,,,,,,,,
4572,Melesse,35520,"3 Rue Pont De L'Amiral",,48.212185,-1.6995205,,,,,,,,,,,,,,,,,,
4570,Verneuil-Sur-Avre,27130,"352 Rue Aristide Briand",,48.737247,0.93743354,,,,,,,,,,,,,,,,,,
4567,Saint-Hilaire-Du-Harcouët,50600,"Route De Paris",,48.565834,-1.067391,,,,,,,,,,,,,,,,,,
4562,Mordelles,35310,"6 Avenue Des Platanes",,48.080467,-1.8345191,,,,,,,,,,,,,,,,,,
4552,Vezin-Le-Coquet,35132,"56 Rue Du Manoir De Servigné",,48.10419,-1.7355174,,,,,,,,,,,,,,,,,,
4547,Argentan,61200,"2 Rue Pierre Bérégovoy",,48.74936,-0.013261517,,,,,,,,,,,,,,,,,,
4542,Redon,35600,"59 Rue De Cotard",,47.666702,-2.068166,,,,,,,,,,,,,,,,,,
4537,Rennes,35000,"36 Rue De La Donelière",,48.12993,-1.6846588,,,,,,,,,,,,,,,,,,
4532,Rennes,35000,"24-26 Avenue Du Mail François Mitterrand",,48.110043,-1.6885492,,,,,,,,,,,,,,,,,,
4530,Guichen,35580,"2 Rue Joliot Curie",,47.973026,-1.8134682,,,,,,,,,,,,,,,,,,
4528,Dun-Sur-Auron,18130,"40 Route De Bourges",,46.89446,2.5695658,,,,,,,,,,,,,,,,,,
4525,Bonnée,45460,"Route De Sully",,47.793003,2.3796184,,,,,,,,,,,,,,,,,,
4522,Cesson-Sévigné,35510,"1 Rue Nationale",,48.154865,-1.5931693,,,,,,,,,,,,,,,,,,
4518,Liffré,35340,"Rue Edmé Mariotte, 4",,48.223938,-1.4993632,,,,,,,,,,,,,,,,,,
4507,"Mainvilliers (Eure Et Loir)",28300,"43 Rue Du Château D'Eau",,48.44972,1.45129,,,,,,,,,,,,,,,,,,
4497,Fougères,35300,"43 Boulevard De Groslay",,48.345943,-1.1815115,,,,,,,,,,,,,,,,,,
4493,"La Ferté-Macé",61600,"Lieu-Dit Les Tesnières",,48.57593,-0.37268,,,,,,,,,,,,,,,,,,
4492,Saint-Germain-Du-Puy,18390,"Route De La Charité, 5",,47.096397,2.453857,,,,,,,,,,,,,,,,,,
4483,Bourges,18000,"11 Avenue De Robinson",,47.06647,2.3959253,,,,,,,,,,,,,,,,,,
4477,"Saint-Jean-Le-Blanc (Loiret)",45800,"155-157 Rue Du Faubourg De Bourgogne",,47.904423,1.9341774,,,,,,,,,,,,,,,,,,
4472,Orléans,45400,"11 Rue André Dessaux",,47.92307,1.9005011,,,,,,,,,,,,,,,,,,
4467,Vitré,35500,"2 Boulevard Papin",,48.107414,-1.2081757,,,,,,,,,,,,,,,,,,
4462,Orléans,45000,"28 Avenue De Saint Mesmin",,47.887783,1.8910649,,,,,,,,,,,,,,,,,,
4460,Ingré,45140,"190-198 Route Nationale",,47.930588,1.8382032,,,,,,,,,,,,,,,,,,
4457,Alençon,61000,"115 Rue Nicolas Appert",,48.446003,0.0989181,,,,,,,,,,,,,,,,,,
4452,Arçonnay,72610,"2 Route Du Mans",,48.39751,0.08963,,,,,,,,,,,,,,,,,,
4447,Nogent-Le-Rotrou,28400,"Avenue De Paris, 51",,48.326748,0.82701737,,,,,,,,,,,,,,,,,,
4442,Saint-Ay,45130,"11 Route Nationale 152",,47.860916,1.759855,,,,,,,,,,,,,,,,,,
4433,Châteaudun,28200,"9 Route De Blois",,48.063873,1.3326412,,,,,,,,,,,,,,,,,,
4427,Laval,53000,"24 Rue Saint Melaine",,48.071926,-0.7446031,,,,,,,,,,,,,,,,,,
4422,Évron,53600,"2 Route De Néau",,48.15824,-0.4124122,,,,,,,,,,,,,,,,,,
4412,Bonnétable,72110,"87 Avenue De La Porte De Sèvres",,48.17571,0.43294725,,,,,,,,,,,,,,,,,,
4397,"Changé (Sarthe)",72560,"23 Allée De La Coudre",,47.979748,0.27190992,,,,,,,,,,,,,,,,,,
4387,Mareil-En-Champagne,72540,"Rue Du Chene, 1",,47.987434,-0.16531472,,,,,,,,,,,,,,,,,,
4382,Boé,47550,"95 Avenue De Bigorre",,44.179752,0.6355729,,,,,,,,,,,,,,,,,,
4380,Vendôme,41100,"27 Rue De La Tuilerie",,47.807602,1.0705173,,,,,,,,,,,,,,,,,,
4372,Boé,47550,"49 Rue De Daubas",,44.190895,0.64984995,,,,,,,,,,,,,,,,,,
4368,"Le Mans",72100,"450 Avenue Felix Geneslay",,47.96434,0.20121834,,,,,,,,,,,,,,,,,,
4367,"Saint-Nazaire (Loire Atlantique)",44600,"109 Route De La Villès Mollé",,47.258614,-2.282965,,,,,,,,,,,,,,,,,,
4362,Agen,47000,"104 Avenue Docteur Jean Bru",,44.193188,0.6154495,,,,,,,,,,,,,,,,,,
4360,Vierzon,18100,"31 Avenue Du 19 Mars 1962",,47.24079,2.0911996,,,,,,,,,,,,,,,,,,
4358,Saint-Amand-Montrond,18200,"Avenue Du Général De Gaulle",,46.729515,2.4953456,,,,,,,,,,,,,,,,,,
4353,Trignac,44570,"31 Rue De Surcouf",,47.28952,-2.2086122,,,,,,,,,,,,,,,,,,
4352,"Saint-Nazaire (Loire Atlantique)",44600,"73 Route De La Côte D'Amour",,47.259796,-2.2430568,,,,,,,,,,,,,,,,,,
4347,Montluçon,03100,"12 Chemin Du Pont Des Isles",,46.331894,2.6000836,,,,,,,,,,,,,,,,,,
4342,Saint-Florent-Sur-Cher,18400,"2 Avenue Roger Boisselet",,47.00276,2.2661,,,,,,,,,,,,,,,,,,
4340,"Châteaubriant - Pays De La Loire",44110,"15 Rue Des Anciens Combattants",,47.716446,-1.387104,,,,,,,,,,,,,,,,,,
4335,Domérat,03410,"2 Rue J. Moulin",,46.36991,2.5712855,,,,,,,,,,,,,,,,,,
4332,Montluçon,03100,"121-125 Avenue Jules Guesde",,46.33766,2.5752094,,,,,,,,,,,,,,,,,,
4325,"La Chaussée-Saint-Victor",41260,"156 Avenue Du Maréchal Maunoury",,47.603283,1.3485992,,,,,,,,,,,,,,,,,,
4315,Blois,41000,"2 Boulevard De L'Industrie",,47.600945,1.3193052,,,,,,,,,,,,,,,,,,
4312,Romorantin-Lanthenay,41200,"590 Route De Vernou",,47.37842,1.7348199,,,,,,,,,,,,,,,,,,
4307,Savenay,44260,"Zac De La Colleraye",,47.371086,-1.9347646,,,,,,,,,,,,,,,,,,
4302,Blain,44130,"10 Avenue De La République",,47.47445,-1.7638996,,,,,,,,,,,,,,,,,,
4297,Saint-Gervais-La-Forêt,41350,"1 Rue Georges Méliès",,47.563816,1.3743105,,,,,,,,,,,,,,,,,,
4292,Château-Gontier,53200,"12 Avenue Ambroise Paré",,47.823547,-0.7122987,,,,,,,,,,,,,,,,,,
4287,Écommoy,72220,"Impasse Du Petit Soleil, 82",,47.837124,0.2651756,,,,,,,,,,,,,,,,,,
4282,Biscarrosse,40600,"57 Route De Bordeaux",,44.40934,-1.1603378,,,,,,,,,,,,,,,,,,
4277,Sablé-Sur-Sarthe,72300,"Route Du Mans",,47.837963,-0.3085392,,,,,,,,,,,,,,,,,,
4275,"Ussel (Corrèze)",19200,"8 Avenue Du Champ Grand",,45.563133,2.3248744,,,,,,,,,,,,,,,,,,
4273,Noirmoutier-En-L'Île,85330,"449 Rue Pierre Monnier",,47.004734,-2.2427278,,,,,,,,,,,,,,,,,,
4270,Pornic,44210,"16 - 18 Jean Monnet",,47.125877,-2.1185732,,,,,,,,,,,,,,,,,,
4267,Bias,47300,"850 Avenue De Bordeaux",,44.404198,0.6798854,,,,,,,,,,,,,,,,,,
4258,Montayral,47500,"11 Avenue De Fumel",,44.490208,0.9663116,,,,,,,,,,,,,,,,,,
4257,Segré,49500,"3 Boulevard De Renier",,47.69335,-0.86954355,,,,,,,,,,,,,,,,,,
4252,Onzain,41150,"Rue Georges Diard",,47.500694,1.1808512,,,,,,,,,,,,,,,,,,
4250,Château-Renault,37110,"Place Du Général De Gaulle",,47.596508,0.91162795,,,,,,,,,,,,,,,,,,
4242,"Gourdon (Lot)",46300,"Lieudit Bouriat",,44.720146,1.368753,,,,,,,,,,,,,,,,,,
4237,Château-Du-Loir,72500,"Rue Des Vignes, 2",,47.68619,0.42903975,,,,,,,,,,,,,,,,,,
4227,"La Flèche",72200,"Rue Des Maraîchers, 2",,47.70233,-0.060031574,,,,,,,,,,,,,,,,,,
4223,Égletons,19300,"Avenue Charles De Gaulle, 1287",,45.397007,2.033404,,,,,,,,,,,,,,,,,,
4217,Sautron,44880,"2 De Nantes",,47.25987,-1.6540478,,,,,,,,,,,,,,,,,,
4207,"Le Lude",72800,"13 Allée Des Tanneurs",,47.64047,0.15885717,,,,,,,,,,,,,,,,,,
4203,"La Chapelle-Sur-Erdre",44240,"20 Rue Louis Maisonneuve",,47.300243,-1.5557146,,,,,,,,,,,,,,,,,,
4198,Souillac,46200,"34 Avenue Général De Gaulle",,44.898624,1.4783678,,,,,,,,,,,,,,,,,,
4197,Arcachon,33260,"49 Chemin Lagrua",,44.6395,-1.1552333,,,,,,,,,,,,,,,,,,
4193,Gujan-Mestras,33470,"Avenue De Césarée",,44.615128,-1.076222,,,,,,,,,,,,,,,,,,
4192,Arcachon,33260,"Avenue Général Leclerc",,44.650826,-1.1502914,,,,,,,,,,,,,,,,,,
4187,Nantes,44300,"78 Route De Rennes",,47.255116,-1.5758106,,,,,,,,,,,,,,,,,,
4182,Amboise,37400,"147 Avenue Léonard De Vinci",,47.40362,1.01055,,,,,,,,,,,,,,,,,,
4180,Bouaye,44830,"6 Rue Des Coteaux De Grandlieu",,47.164238,-1.6813288,,,,,,,,,,,,,,,,,,
4177,"La Châtre",36400,"39 Avenue D'Auvergne",,46.58307,2.0001,,,,,,,,,,,,,,,,,,
4167,Nantes,44300,"8 Boulevard De La Beaujoire",,47.259186,-1.5100365,,,,,,,,,,,,,,,,,,
4162,Marmande,47200,"10 Avenue François Mitterrand",,44.51074,0.14011116,,,,,,,,,,,,,,,,,,
4160,Nantes,44300,"128 Boulevard Jules Verne",,47.242508,-1.5273064,,,,,,,,,,,,,,,,,,
4155,Nantes,44100,"19 Rue Chevreul",,47.197605,-1.5923539,,,,,,,,,,,,,,,,,,
4152,Saint-Jean-De-Monts,85160,"Boulevard Du Maréchal Juin",,46.792946,-2.0533419,,,,,,,,,,,,,,,,,,
4147,Bouguenais,44340,"La Croix Jeannette",,47.173992,-1.6244866,,,,,,,,,,,,,,,,,,
4145,Biganos,33380,"14 Rue Gutenberg",,44.64168,-0.952714,,,,,,,,,,,,,,,,,,
4142,Nantes,44200,"10 Boulevard Victor Hugo",,47.20427,-1.5536246,,,,,,,,,,,,,,,,,,
4138,Tulle,19000,"Lieudit Grand Champ Sud",,45.247902,1.7456951,,,,,,,,,,,,,,,,,,
4133,Ancenis,44150,"455 Boulevard Du Docteur Moutel",,47.371555,-1.177062,,,,,,,,,,,,,,,,,,
4132,Rezé,44400,"Centre Commercial Du Château De Reze",,47.184143,-1.5601392,,,,,,,,,,,,,,,,,,
4127,Rezé,44400,"6 De L Ile Mace",,47.189053,-1.548938,,,,,,,,,,,,,,,,,,
4118,Machecoul,44270,"30 Rue Marcel Brunelière",,46.984653,-1.8128914,,,,,,,,,,,,,,,,,,
4117,Nantes,44200,"92 Route De Clisson",,47.18977,-1.52131,,,,,,,,,,,,,,,,,,
4113,Saint-Sébastien-Sur-Loire,44230,"12-14 Centre Commercial De La Fontaine",,47.203438,-1.4916577,,,,,,,,,,,,,,,,,,
4112,Sarlat-La-Canéda,24200,"150 Avenue Aristide Briand",,44.880714,1.2160827,,,,,,,,,,,,,,,,,,
4107,Saint-Julien-De-Concelles,44450,"5 Du Petit Anjou",,47.251316,-1.3845223,,,,,,,,,,,,,,,,,,
4105,Miramont-De-Guyenne,47800,"720 Avenue Alfred Court",,44.593025,0.3484771,,,,,,,,,,,,,,,,,,
4103,Saint-Sylvain-D'Anjou,49480,"9 Et 11 Avenue De La Millardière",,47.513878,-0.47286656,,,,,,,,,,,,,,,,,,
4093,"La Membrolle-Sur-Choisille",37540,"268 Boulevard Charles De Gaulle",,47.428696,0.65692455,,,,,,,,,,,,,,,,,,
4088,Déols,36130,"186 Avenue Du Général De Gaulle",,46.830814,1.7064537,,,,,,,,,,,,,,,,,,
4087,"Les Sorinières",44840,"28 Rue Des Ecoles",,47.149235,-1.5258805,,,,,,,,,,,,,,,,,,
4083,Challans,85300,"54 Boulevard Clémenceau",,46.852062,-1.8873963,,,,,,,,,,,,,,,,,,
4082,Arès,33740,"Avenue De Bordeaux",,44.77169,-1.1176554,,,,,,,,,,,,,,,,,,
4077,Angers,49000,"97 Avenue Victor Chatenay",,47.48709,-0.5140287,,,,,,,,,,,,,,,,,,
4073,"La Réole",33190,"12 A Frimont Ouest",,44.58404,-0.06547528,,,,,,,,,,,,,,,,,,
4070,Angers,49000,"96 Avenue Du Général Patton",,47.474224,-0.5848683,,,,,,,,,,,,,,,,,,
4065,"Le Pompidou",19100,"144 Avenue Pompidou",,45.15776,1.5534891,,,,,,,,,,,,,,,,,,
4057,Malemort-Sur-Corrèze,19100,"173 Rue Jacques Et Bernardette Chirac",,45.16847,1.5511839,,,,,,,,,,,,,,,,,,
4052,Châteauroux,36000,"150 Avenue Charles De Gaulle",,46.805,1.69684,,,,,,,,,,,,,,,,,,
4048,Saint-Philbert-De-Grand-Lieu,44310,"5 La Chaussée",,47.04622,-1.6396873,,,,,,,,,,,,,,,,,,
4042,Tours,37000,"19 Bis Rue Général De Gaulle",,47.37955,0.69448435,,,,,,,,,,,,,,,,,,
4040,"La Riche",37520,"Rue Du 11 Novembre 1918",,47.38818,0.65916485,,,,,,,,,,,,,,,,,,
4037,Angers,49000,"46 Avenue Winston Churchill",,47.450768,-0.55717283,,,,,,,,,,,,,,,,,,
4033,Saint-Avertin,37550,"Avenue Des Fontaines",,47.366093,0.7193661,,,,,,,,,,,,,,,,,,
4032,"Saint-Maur (Indre)",36250,"Avenue D'Occitanie",,46.789,1.6571693,,,,,,,,,,,,,,,,,,
4020,Saint-Hilaire-De-Riez,85800,"Route De La Roche Sur Yon",,46.695312,-1.9124539,,,,,,,,,,,,,,,,,,
4017,Podensac,33720,"Lieudit Les Coudannes",,44.65659,-0.3650784,,,,,,,,,,,,,,,,,,
4012,Chambray-Lès-Tours,37170,"131 Grand Sud Avenue",,47.336594,0.7066541,,,,,,,,,,,,,,,,,,
4008,Esvres,37320,"1 Allée Dion Bouton - Zi St Malo",,47.29989,0.80033606,,,,,,,,,,,,,,,,,,
4007,Guéret,23000,"22 Le Verger",,46.175304,1.8934546,,,,,,,,,,,,,,,,,,
4005,Beaufort-En-Vallée,49250,"Rue De La Petite Porte",,47.436787,-0.20642099,,,,,,,,,,,,,,,,,,
4002,"La Brède",33650,"2 Impasse De L'Arnahurt",,44.689148,-0.5060045,,,,,,,,,,,,,,,,,,
3997,Vallet,44330,"10 Boulevard D'Italie",,47.15747,-1.2710574,,,,,,,,,,,,,,,,,,
3992,Martillac,33650,"Chemin De La Grange",,44.722126,-0.5308959,,,,,,,,,,,,,,,,,,
3988,Terrasson-Lavilledieu,24120,"Les Fauries Hautes",,45.128567,1.3266377,,,,,,,,,,,,,,,,,,
3978,"Pont De La Maye",33140,"75 Rte De Léognan",,44.76598,-0.5810399,,,,,,,,,,,,,,,,,,
3977,Clisson,44190,"3 De La Fontaine Câlin",,47.09649,-1.2830694,,,,,,,,,,,,,,,,,,
3967,Brem-Sur-Mer,85470,"8 Rue Du 8 Mai 1945",,46.602123,-1.829551,,,,,,,,,,,,,,,,,,
3957,Beaupréau,49600,"115 Rue Jules Verne",,47.212414,-0.98518145,,,,,,,,,,,,,,,,,,
3947,Pessac,33600,"Esplanade Alcide Bontou",,44.798298,-0.64480555,,,,,,,,,,,,,,,,,,
3942,Villenave-D'Ornon,33140,"2 Rue Victor Jara",,44.78884,-0.5861876,,,,,,,,,,,,,,,,,,
3937,Latresne,33360,"Chemin Du Port De L'Homme",,44.783707,-0.5067598,,,,,,,,,,,,,,,,,,
3933,Azay-Le-Rideau,37190,"Route De Tours",,47.269924,0.47570595,,,,,,,,,,,,,,,,,,
3930,Bègles,33130,"26 Avenue Ferdinand Buisson",,44.80464,-0.5582173,,,,,,,,,,,,,,,,,,
3927,"Mérignac (Gironde)",33700,"8 Avenue Jean Perrin",,44.839123,-0.6701278,,,,,,,,,,,,,,,,,,
3925,Bergerac,24100,"45 Rue Chateaubriand",,44.8448,0.4698588,,,,,,,,,,,,,,,,,,
3922,Bordeaux,33000,"Rue Furtado",,44.82583,-0.5615213,,,,,,,,,,,,,,,,,,
3920,Bergerac,24100,"28 Avenue Pasteur",,44.85823,0.4925938,,,,,,,,,,,,,,,,,,
3917,Argenton-Sur-Creuse,36200,"5 Rue Eugène Delacroix",,46.590782,1.5294086,,,,,,,,,,,,,,,,,,
3902,Floirac,33270,"Avenue Pasteur",,44.83808,-0.5309429,,,,,,,,,,,,,,,,,,
3897,"Les Sables-D'Olonne",85340,"41 Des Ajoncs",,46.51377,-1.775396,,,,,,,,,,,,,,,,,,
3895,Bordeaux,33200,"428-442 Avenue De Lattre De Tassigny",,44.858932,-0.6300788,,,,,,,,,,,,,,,,,,
3892,"Montaigu (Vendée)",85600,"Les Grands Rochers",,46.978878,-1.2991326,,,,,,,,,,,,,,,,,,
3887,Pineuilh,33220,"68 Avenue De La Résistance",,44.82838,0.21946405,,,,,,,,,,,,,,,,,,
3878,Aizenay,85190,"121 Rue De La Roche",,46.73378,-1.5901413,,,,,,,,,,,,,,,,,,
3877,"Le Haillan",33160,"49 Avenue Descartes",,44.886127,-0.6925308,,,,,,,,,,,,,,,,,,
3872,"Le Bouscat",33110,"367 Avenue De La Libération",,44.870907,-0.6127916,,,,,,,,,,,,,,,,,,
3862,Eysines,33320,"120/122 Avenue Du Médoc",,44.883602,-0.63386166,,,,,,,,,,,,,,,,,,
3852,Château-D'Olonne,85180,"2 Avenue Du Maréchal Juin",,46.487507,-1.7453014,,,,,,,,,,,,,,,,,,
3848,Lormont,33300,"12 Rue Joseph Brunet",,44.873886,-0.54509634,,,,,,,,,,,,,,,,,,
3847,Lubersac,19210,"Rue Du 8 Mai 1945",,45.437843,1.3978989,,,,,,,,,,,,,,,,,,
3842,Castillon-La-Bataille,33350,"14 Avenue Camille Maumey",,44.85587,-0.04875,,,,,,,,,,,,,,,,,,
3832,"Sainte-Eulalie (Gironde)",33440,"Rue De Chante-Alouette",,44.923485,-0.46589822,,,,,,,,,,,,,,,,,,
3827,Doué-La-Fontaine,49700,"Boulevard Charles De Gaulle",,47.19394,-0.28899637,,,,,,,,,,,,,,,,,,
3822,Libourne,33500,"179 Avenue Du Général De Gaulle",,44.90046,-0.21344954,,,,,,,,,,,,,,,,,,
3820,Cholet,49300,"Boulevard De Touraine",,47.07034,-0.8531244,,,,,,,,,,,,,,,,,,
3817,Talmont-Saint-Hilaire,85440,"Avenue Des Sables",,46.47037,-1.6381273,,,,,,,,,,,,,,,,,,
3812,L'Île-Bouchard,37220,"Rue Saint Lazare",,47.122948,0.43238854,,,,,,,,,,,,,,,,,,
3807,Cholet,49300,"4 Rue D'Austerlitz",,47.045303,-0.8970888,,,,,,,,,,,,,,,,,,
3802,Cholet,49300,"163 Rue De Lorraine",,47.057076,-0.8598656,,,,,,,,,,,,,,,,,,
3797,"La Souterraine",23300,"Rue Du Dr Georges Marlaud",,46.232193,1.4848729,,,,,,,,,,,,,,,,,,
3790,"Les Essarts (Vendée)",85140,"9 Rue Du Général De L'Espinay",,46.767937,-1.2356689,,,,,,,,,,,,,,,,,,
3787,Mussidan,24400,"6 Rue Du Commerce",,45.038612,0.35724875,,,,,,,,,,,,,,,,,,
3782,"Saint-Antoine (Cantal)",33240,"1470-1520 Avenue De L'Europe",,45.01336,-0.42707664,,,,,,,,,,,,,,,,,,
